,Book Author,Book Owner,Publication Year
554, Sir Walter Alexander Raleigh ,Virginia Woolf,1897
555, Mark Twain ,Virginia Woolf,1897
556, Marcus Tullius Cicero ,Virginia Woolf,1897
557, Euripides ,Virginia Woolf,1897
558, Cyclists' Touring Club ,Virginia Woolf,1897
559, Edmund Gosse ,Virginia Woolf,1897
560, Charles Darwin ,Virginia Woolf,1897
561, Alfred de Musset ,Virginia Woolf,1897
562, Oliver Joseph Thatcher ,Virginia Woolf,1897
563, Courtney Stanhope Kenny ,Virginia Woolf,1897
564, Maria Catherine Bishop ,Virginia Woolf,1897
565, Emile Legouis ,Virginia Woolf,1897
566, Evelyn Abbott ,Virginia Woolf,1897
567, Klementyna Ta_ska-Hoffmanowa ,Virginia Woolf,1897
568, James Kenneth Stephen ,Virginia Woolf,1896
569, John Baron Moyle ,Virginia Woolf,1896
570, John Baron Moyle ,Virginia Woolf,1896
571, Richard Claverhouse Jebb ,Virginia Woolf,1896
572, John Torrey Morse ,Virginia Woolf,1896
573, James Russell Lowell ,Virginia Woolf,1896
574, James Thomson ,Virginia Woolf,1896
575, James William Tutt ,Virginia Woolf,1896
576, Josephine Elizabeth Grey Butler ,Virginia Woolf,1896
577, Henry Seebohm ,Virginia Woolf,1896
578, James Dykes Campbell ,Virginia Woolf,1896
579, Alfred Newton ,Virginia Woolf,1893
580, Charlton Thomas Lewis ,Virginia Woolf,1896
581, Pindar ,Virginia Woolf,1896
582, Jean Jules Jusserand ,Virginia Woolf,1896
583, Theocritus ,Virginia Woolf,1896
584, Anthony Hope ,Virginia Woolf,1896
585, John Keats ,Virginia Woolf,1896
586, Eleanor Vere Boyle ,Virginia Woolf,1896
587, Anthony Hope ,Virginia Woolf,1896
588, Robert Burns ,Virginia Woolf,1896
589, Coventry Patmore ,Virginia Woolf,1896
590, Rudyard Kipling ,Virginia Woolf,1896
591, Henry Stewart Cunningham ,Virginia Woolf,1896
592, Sidney Lee ,Virginia Woolf,1896
593, James Russell Lowell ,Virginia Woolf,1896
594, Gaius Valerius Catullus ,Virginia Woolf,1896
595, Martial ,Virginia Woolf,1896
596, Guido Mazzoni ,Virginia Woolf,1896
597, Ben Jonson ,Virginia Woolf,1896
598, William Shakespeare ,Virginia Woolf,1896
599, William Angus Knight ,Virginia Woolf,1896
600, Henry James ,Virginia Woolf,1896
601, Matthew Arnold ,Virginia Woolf,1896
602, Bernard Berenson ,Virginia Woolf,1896
603, Honoré de Balzac ,Virginia Woolf,1896
604, Sir Leslie Stephen ,Virginia Woolf,1896
605, George Santayana ,Virginia Woolf,1896
606, John William Mackail ,Virginia Woolf,1895
607, Richard Garnett ,Virginia Woolf,1895
608, Ben Jonson ,Virginia Woolf,1893
609, Robert Alfred Vaughan ,Virginia Woolf,1895
610, Sir Leslie Stephen ,Virginia Woolf,1895
611, Aristophanes ,Virginia Woolf,1895
612, George Moore ,Virginia Woolf,1895
613, Horatio Forbes Brown ,Virginia Woolf,1895
614, Aeschylus ,Virginia Woolf,1895
615, Aristophanes ,Virginia Woolf,1895
616, F. Anstey ,Virginia Woolf,1895
617, Ivan Sergeevich Turgenev ,Virginia Woolf,1895
618, Aristotle ,Virginia Woolf,1895
619, Marcus Tullius Cicero ,Virginia Woolf,1895
620, Samuel Taylor Coleridge ,Virginia Woolf,1895
621, Samuel Taylor Coleridge ,Virginia Woolf,1895
622, Henry James ,Virginia Woolf,1895
623, Jean Froissart ,Virginia Woolf,1895
624, James Russell Lowell ,Virginia Woolf,1895
625, John Byrom ,Virginia Woolf,1894
626, Tibullus ,Virginia Woolf,1895
627, James Thomson ,Virginia Woolf,1895
628, Royal Historical Society ,Virginia Woolf,1895
629, Cornelius Tacitus ,Virginia Woolf,1895
630, Thomas Dekker ,Virginia Woolf,1894
631, Sir Leslie Stephen ,Virginia Woolf,1894
632, Augustus John Cuthbert Hare ,Virginia Woolf,1894
633, Austin Dobson ,Virginia Woolf,1894
634, James Anthony Froude ,Virginia Woolf,1893
635, Geoffrey Chaucer ,Virginia Woolf,1894
636, Alfred Austin ,Virginia Woolf,1894
637, Michel de Montaigne ,Virginia Woolf,1894
638, Richard Jäschke ,Virginia Woolf,1894
639, Plato ,Virginia Woolf,1894
640, Sir Frederick Pollock ,Virginia Woolf,1894
641, Francis Turner Palgrave ,Virginia Woolf,1894
642, Eleanor Vere Boyle ,Virginia Woolf,1894
643, Plato ,Virginia Woolf,1894
644, Titus Maccius Plautus ,Virginia Woolf,1894
645, William Shakespeare ,Virginia Woolf,1894
646, Sextus Propertius ,Virginia Woolf,1894
647, Daniel Defoe ,Virginia Woolf,1894
648, Plato ,Virginia Woolf,1894
649, Eliot Howard ,Virginia Woolf,1893
650, James Payn ,Virginia Woolf,1894
651, Robert Browning ,Virginia Woolf,1894
652, Society of Friends ,Virginia Woolf,1894
653, James Russell Lowell ,Virginia Woolf,1894
654, James Russell Lowell ,Virginia Woolf,1894
655, Edward Hertslet ,Virginia Woolf,1894
656, Lord Alfred Tennyson ,Virginia Woolf,1894
657, Lord Alfred Tennyson ,Virginia Woolf,1894
658, Sir Leslie Stephen ,Virginia Woolf,1893
659, William Ernst Browning ,Virginia Woolf,1893
660, Suetonius ,Virginia Woolf,1893
661, Euripides ,Virginia Woolf,1893
662, Thucydides ,Virginia Woolf,1893
663, Samuel Henry Butcher ,Virginia Woolf,1893
664, Charlotte Brontë ,Virginia Woolf,1893
665, Aristophanes ,Virginia Woolf,1893
666, Thomas Hardy ,Virginia Woolf,1893
667, Sir Thomas Browne ,Virginia Woolf,1893
668, Robert Burton ,Virginia Woolf,1893
669, Henry James ,Virginia Woolf,1892
670, Thomas Fuller ,Virginia Woolf,1893
671, Hans Christian Andersen ,Virginia Woolf,1893
672, Henry Fielding ,Virginia Woolf,1893
673, Francisco Corona Bustamante ,Virginia Woolf,1893
674, Thomas De Quincey ,Virginia Woolf,1891
675, Albert Venn Dicey ,Virginia Woolf,1893
676, Alfred Comyn Lyall ,Virginia Woolf,1893
677, Titus Lucretius Carus ,Virginia Woolf,1893
678, Erotika Biblion Society ,Virginia Woolf,1893
679, Herbert Spencer ,Virginia Woolf,1893
680, Thomas Henry Huxley ,Virginia Woolf,1893
681, Herbert Spencer ,Virginia Woolf,1893
682, William Gershom Collingwood ,Virginia Woolf,1893
683, John Owen ,Virginia Woolf,1893
684, Herbert Compton ,Virginia Woolf,1893
685, Samuel Taylor Coleridge ,Virginia Woolf,1893
686, Samuel Taylor Coleridge ,Virginia Woolf,1893
687, Dante Alighieri ,Virginia Woolf,1891
688, Alfred Thayer Mahan ,Virginia Woolf,1892
689, Leonard Howard Lloyd Irby ,Virginia Woolf,1892
690, Marcus Tullius Cicero ,Virginia Woolf,1892
691, Alfred Milner ,Virginia Woolf,1892
692, Goldsworthy Lowes Dickinson ,Virginia Woolf,1892
693, Benjamin Clough ,Virginia Woolf,1892
694, Andrew Lang ,Virginia Woolf,1892
695, Pindar ,Virginia Woolf,1892
696, Rudyard Kipling ,Virginia Woolf,1892
697, Honoré de Balzac ,Virginia Woolf,1892
698, J. M. Barrie ,Virginia Woolf,1892
699, Arthur Young ,Virginia Woolf,1892
700, Roden Noel ,Virginia Woolf,1892
701, James Thomson ,Virginia Woolf,1892
702, John Addington Symonds ,Virginia Woolf,1892
703, Hubert Ashton Holden ,Virginia Woolf,1892
704, Homer ,Virginia Woolf,1892
705, Sir Leslie Stephen ,Virginia Woolf,1892
706, Harry Francis Wright ,Virginia Woolf,1892
707, George Jacob Holyoake ,Virginia Woolf,1892
708, James Fitzjame Stephen ,Virginia Woolf,1892
709, Honoré de Balzac ,Virginia Woolf,1892
710, Stendhal ,Virginia Woolf,1892
711, James Russell Lowell ,Virginia Woolf,1892
712, Cornelius Tacitus ,Virginia Woolf,1892
713, Arthur Young ,Virginia Woolf,1892
714, Archibald Philip Primrose ,Virginia Woolf,1891
715, Henry Richard Fox Bourne ,Virginia Woolf,1891
716, William Edward Hartpole Lecky ,Virginia Woolf,1891
717, Arthur Herbert Dyke Acland ,Virginia Woolf,1891
718, Matthew Arnold ,Virginia Woolf,1891
719, Thomas Gray ,Virginia Woolf,1891
720, Marcus Aurelius ,Virginia Woolf,1891
721, Matthew Arnold ,Virginia Woolf,1891
722, Jean François Marmontel ,Virginia Woolf,1891
723, Robert Herrick ,Virginia Woolf,1891
724, Thomas Ingoldsby ,Virginia Woolf,1891
725, Caroline Emelia Stephen ,Virginia Woolf,1891
726, Alfred John Church ,Virginia Woolf,1891
727, James Russell Lowell ,Virginia Woolf,1891
728, Henry James ,Virginia Woolf,1891
729, James Kenneth Stephen ,Virginia Woolf,1891
730, George Francis Savage-Armstrong ,Virginia Woolf,1891
731, Rudolf Chambers Lehmann ,Virginia Woolf,1891
732, William McClure Thomson ,Virginia Woolf,1891
733, Honoré de Balzac ,Virginia Woolf,1891
734, William Howitt ,Virginia Woolf,1891
735, William Shakespeare ,Virginia Woolf,1891
736, Henry Wadsworth Longfellow ,Virginia Woolf,1891
737, George Fox ,Virginia Woolf,1891
738, Plato ,Virginia Woolf,1891
739, Walter Bagehot ,Virginia Woolf,1891
740, Rudyard Kipling ,Virginia Woolf,1891
741, John Morley ,Virginia Woolf,1891
742, Oliver Wendell Holmes ,Virginia Woolf,1891
743, Alfred Comyn Lyall ,Virginia Woolf,1890
744, James Russell Lowell ,Virginia Woolf,1890
745, Charles William Wilson ,Virginia Woolf,1890
746, George Saintsbury ,Virginia Woolf,1890
747, Robert Browning ,Virginia Woolf,1890
748, Sara Van Buren ,Virginia Woolf,1890
749, William Edward Hartpole Lecky ,Virginia Woolf,1890
750, Robert Browning ,Virginia Woolf,1890
751, Pindar ,Virginia Woolf,1890
752, Pindar ,Virginia Woolf,1890
753, Alexander Hay Japp ,Virginia Woolf,1890
754, Robert Louis Stevenson ,Virginia Woolf,1890
755, Meleager ,Virginia Woolf,1890
756, Walter Scott ,Virginia Woolf,1890
757, Andrew Lang ,Virginia Woolf,1890
758, Caroline Emelia Stephen ,Virginia Woolf,1890
759, John William Mackail ,Virginia Woolf,1890
760, Charles Baudelaire ,Virginia Woolf,1890
761, Alfred John Church ,Virginia Woolf,1890
762, Heinrich Heine ,Virginia Woolf,1890
763,Walter Marsham Adams,James Joyce,1895
764,Grant Allen,James Joyce,1897
765,Grant Allen,James Joyce,1895
766,Andrew Balfour,James Joyce,1898
767,Honoré de Balzac,James Joyce,1896
768,Oliver Wendell Holmes,James Joyce,1892
769,Henrik Ibsen,James Joyce,1893
770,Henrik Ibsen,James Joyce,1892
771,Robert Louis Stevenson,James Joyce,1893
772,Adolphus William Ward,James Joyce,1893
773,Jules Renard,James Joyce,1893
774,Juan Valera,James Joyce,1892
775,Carlo Goldoni,James Joyce,1893
776,Marco Praga,James Joyce,1894
777,George Moore,James Joyce,1898
778,George Moore,James Joyce,1898
779,August Strindberg,James Joyce,1890
780,Henrik Ibsen,James Joyce,1891
781,Thomas à Kempis,James Joyce,1896
782,Marco Praga,James Joyce,1894
783,Leopold von Sacher-Masoch,James Joyce,1898
784,Leopold von Sacher-Masoch,James Joyce,1898
785,Rudyard Kipling,James Joyce,1892
786,Havelock Ellis,James Joyce,1892
787,Jens Peter Jacobsen,James Joyce,1896
788,Jonas Lie,James Joyce,1897
789,Jerome Klapka Jerome,James Joyce,1893
790,Robert Browning,James Joyce,1891
791,John Duncan Quackenbos,James Joyce,1896
792,Henryk Sienkiewicz,James Joyce,1897
793,Richard Wagner,James Joyce,1897
794,Richard Wagner,James Joyce,1892
795,Nicholas Udall,James Joyce,1898
796,Italo Svevo,James Joyce,1898
797,Paul Bourget,James Joyce,1891
798,Albert Rey,James Joyce,1899
799,Rudyard Kipling,James Joyce,1899
800,Marco Praga,James Joyce,1895
801,Rudyard Kipling,James Joyce,1891
802,Joseph Conrad,James Joyce,1898
803,Thomas Hardy,James Joyce,1892
804,John Fletcher,James Joyce,1897
805,William Makepeace Thackeray,James Joyce,1899
806,August Strindberg,James Joyce,1890
807,Marco Praga,James Joyce,1896
808,Italo Svevo,James Joyce,1893
809,Charles Stewart Parnell,James Joyce,1892
810,Mrs. Lovett Cameron,James Joyce,1898
811,Marie Corelli,James Joyce,1895
812,Marie Corelli,James Joyce,1897
813,Gabriele D'Annunzio,James Joyce,1898
814,Gabriele D'Annunzio,James Joyce,1899
815,Gabriele D'Annunzio,James Joyce,1899
816,H. Fielding-Hall,James Joyce,1898
817,nan,James Joyce,1896
818,George Gissing,James Joyce,1899
819,Knut Hamsun,James Joyce,1895
820,Thomas Hardy,James Joyce,1894
821,Gerhart Hauptmann,James Joyce,1894
822,William Thomas Horton,James Joyce,1898
823,Henrik Ibsen,James Joyce,1892
824,Henrik Ibsen,James Joyce,1899
825,Maurice Maeterlinck,James Joyce,1899
826,Maurice Maeterlinck,James Joyce,1895
827,A. E. W. Mason,James Joyce,1896
828,A. E. W. Mason,James Joyce,1899
829,A. E. W. Mason,James Joyce,1899
830,Octave Mirbeau,James Joyce,1890
831,George Moore,James Joyce,1895
832,George Moore,James Joyce,1895
833,Arthur Morrison,James Joyce,1894
834,Max Pemberton,James Joyce,1894
835,E. M.J. Humphreys,James Joyce,1897
836,John Ruskin,James Joyce,1894
837,Leo Tolstoy,James Joyce,1891
838,William Butler Yeats,James Joyce,1891
839,Hans Christian Anderson,James Joyce,1894
840,Henrik Ibsen,James Joyce,1896
841,Henrik Ibsen,James Joyce,1894
842,Alphonse Karr,James Joyce,1892
843,M.M. Matharan,James Joyce,1893
844,nan,James Joyce,1896
845,Benjamin R. Tucker,James Joyce,1897
846,George Moore,James Joyce,1895
847,Walter Marsham Adams,James Joyce,1895
848,William Lang,James Joyce,1895
849,Hermann Sudermann,James Joyce,1892
850,Arthur Symons,James Joyce,1899
851,W.H. Dilworth,James Joyce,1899
852,nan,James Joyce,1890
853,Euclid,James Joyce,1890
854,Omar Khayyam,Gertrude Stein,1890
855,George Willis Cooke,Gertrude Stein,1891
856,[N.auth],Gertrude Stein,1894
857,Marie de Rabutin-Chantal Sévigné,Gertrude Stein,1891
858,William Dean Howells,Gertrude Stein,1893
859,Samuel Taylor Coleridge ,Edith Sitwell,1895
860,Paracelsus ,Edith Sitwell,1894
861,George Moore ,Edith Sitwell,1893
862,Albert Forbes Sieveking ,Edith Sitwell,1899
863,William James ,Edith Sitwell,1891
864,Algernon Charles Swinburne ,Edith Sitwell,1895
865,Ralph Waldo Emerson ,Edith Sitwell,1895
866,Gustave Flaubert,Gertrude Stein,1899
867,Mary Eleanor Wilkins Freeman,Gertrude Stein,1893
868,Rudyard Kipling,Gertrude Stein,1891
869,Mrs. Oliphant,Gertrude Stein,1891
870,Robert Louis Stevenson,Gertrude Stein,1898
871,Robert Louis Stevenson,Gertrude Stein,1893
872,Edward Eggleston,Gertrude Stein,1892
873,Rudyard Kipling,Gertrude Stein,1897
874,Mark Twain,Gertrude Stein,1895
875,Kenneth Grahame,Gertrude Stein,1898
876,James Fenimore Cooper,Gertrude Stein,1894
877,James Fenimore Cooper,Gertrude Stein,1895
878,Dante,Gertrude Stein,1899
879,Charles Dickens,Gertrude Stein,1898
880,Charles Dickens,Gertrude Stein,1892
881,Charles Dickens,Gertrude Stein,1892
882,Charles Dickens,Gertrude Stein,1899
883,Jules Verne,Gertrude Stein,1893
884,Maria Edgeworth,Gertrude Stein,1896
885,Horace Walpole,Gertrude Stein,1894
886,Henry Mackenzie,Gertrude Stein,1893
887,Frederick Sleigh Roberts,Gertrude Stein,1898
888,Hans Christian Andersen,Gertrude Stein,1891
889,Henry Fielding,Gertrude Stein,1893
890,John Henry Newman,Gertrude Stein,1893
891,Ivan Turgenev,Gertrude Stein,1894
892,Ivan Turgenev,Gertrude Stein,1895
893,Ivan Turgenev,Gertrude Stein,1895
894,Ivan Turgenev,Gertrude Stein,1896
895,Ivan Turgenev,Gertrude Stein,1896
896,Ivan Turgenev,Gertrude Stein,1898
897,Ivan Turgenev,Gertrude Stein,1897
898,Ivan Turgenev,Gertrude Stein,1895
899,Jane Austen,Gertrude Stein,1897
900,Jane Austen,Gertrude Stein,1897
901,Jane Austen,Gertrude Stein,1895
902,Jane Austen,Gertrude Stein,1896
903,Jane Austen,Gertrude Stein,1896
904,Thomas Carlyle,Gertrude Stein,1899
905,G Dallet,Edna St. Vincent Millay,1896
906,Charles Baudelaire,Edna St. Vincent Millay,1895
907,Eugene Field,Edna St. Vincent Millay,1895
908,J. L Comstock,Edna St. Vincent Millay,1896
909,E. B White,Edna St. Vincent Millay,1891
910,Omar Khayyam,Edna St. Vincent Millay,1899
911,Eugene Field,Edna St. Vincent Millay,1894
912,Wendell Phillips,Edna St. Vincent Millay,1891
913,John Greenleaf Whittier,Edna St. Vincent Millay,1894
914,Algernon Charles Swinburne,Edna St. Vincent Millay,1892
915,Walter De la Mare,Edna St. Vincent Millay,1898
916,J. W. N. [John William Navin] Sullivan,Edna St. Vincent Millay,1899
917,Arthur Graves Canfield,Edna St. Vincent Millay,1897
918,Robert Browning,Edna St. Vincent Millay,1896
919,John Cowper Powys,Edna St. Vincent Millay,1898
920,Rupert Brooke,Edna St. Vincent Millay,1896
921,Kahlil Gibran,Edna St. Vincent Millay,1898
922,Mitchell Kennerley,Edna St. Vincent Millay,1899
923,Mrs. Humphry Ward,Gertrude Stein,1895
924,Charlotte M. Yonge,Gertrude Stein,1890
925,James J. Morier,Gertrude Stein,1895
926,Frank W. Chandler,Gertrude Stein,1899
927,Frank T. Bullen,Gertrude Stein,1899
928,Josiah Flynt,Gertrude Stein,1899
929,Miguel de Cervantes Saavedra,Gertrude Stein,1895
930,Theodore Watts-Dunton,Gertrude Stein,1898
931,Lionel J. Trotter,Gertrude Stein,1897
932,Selden Lincoln Whitcomb,Gertrude Stein,1894
933,Wilhelm Meinhold,Gertrude Stein,1893
934,Susan Ferrier,Gertrude Stein,1894
935,Arthur Young,Gertrude Stein,1898
936,Constance Fenimore Woolson,Gertrude Stein,1894
937,Constance Fenimore Woolson,Gertrude Stein,1899
938,Constance Fenimore Woolson,Gertrude Stein,1899
939,Constance Fenimore Woolson,Gertrude Stein,1895
940,Constance Fenimore Woolson,Gertrude Stein,1899
941,Frank Richard Stockton,Gertrude Stein,1898
942,Frank Richard Stockton,Gertrude Stein,1890
943,Frank Richard Stockton,Gertrude Stein,1895
944,Thomas Nelson Page,Gertrude Stein,1898
945,William Dean Howells,Gertrude Stein,1893
946,Oliver Wendell Holmes,Gertrude Stein,1893
947,Oliver Wendell Holmes,Gertrude Stein,1893
948,Oliver Wendell Holmes,Gertrude Stein,1891
949,Joel Chandler Harris,Gertrude Stein,1896
950,Finley Peter Dunne,Gertrude Stein,1898
951,Finley Peter Dunne,Gertrude Stein,1899
952,Mark Twain,Gertrude Stein,1893
953,Frances H. Burnett,Gertrude Stein,1899
954,Gertrude Atherton,Gertrude Stein,1898
955,Louisa May Alcott,Gertrude Stein,1893
956,George Moore,Gertrude Stein,1894
957,George Moore,Gertrude Stein,1891
958,Rudyard Kipling,Gertrude Stein,1899
959,Rudyard Kipling,Gertrude Stein,1899
960,Rudyard Kipling,Gertrude Stein,1899
961,Rudyard Kipling,Gertrude Stein,1899
962,Rudyard Kipling,Gertrude Stein,1899
963,Rudyard Kipling,Gertrude Stein,1899
964,Rudyard Kipling,Gertrude Stein,1896
965,Samuel Johnson,Gertrude Stein,1892
966,Robert Louis Stevenson,Gertrude Stein,1892
967,Robert Louis Stevenson,Gertrude Stein,1890
968,Alain René Le Sage,Gertrude Stein,1893
969,Tobias Smollett,Gertrude Stein,1895
970,Sir Walter Scott,Gertrude Stein,1892
971,Fanny Burney,Gertrude Stein,1890
972,George Borrow,Gertrude Stein,1899
973,Henryk Sienkiewicz,Gertrude Stein,1898
974,Henryk Sienkiewicz,Gertrude Stein,1899
975,Henryk Sienkiewicz,Gertrude Stein,1899
976,Aleksandr Pushkin,Gertrude Stein,1894
977,Fyodor Dostoyevsky,Gertrude Stein,1894
978,Thomas Carlyle,Gertrude Stein,1892
979,Jules Verne,Gertrude Stein,1894
980,Jules Verne,Gertrude Stein,1891
981,George Sand,Gertrude Stein,1895
982,Georges Jacques Maurice Pellissier,Gertrude Stein,1895
983,Stendhal,Gertrude Stein,1892
984,Marie de Rabutin-Chantal Sévigné,Gertrude Stein,1891
985,Michel de Montaigne,Gertrude Stein,1898
986,Honoré de Balzac,Gertrude Stein,1897
987,Honoré de Balzac,Gertrude Stein,1897
988,Honoré de Balzac,Gertrude Stein,1897
989,Honoré de Balzac,Gertrude Stein,1898
990,Honoré de Balzac,Gertrude Stein,1898
991,Honoré de Balzac,Gertrude Stein,1898
992,Honoré de Balzac,Gertrude Stein,1898
993,Honoré de Balzac,Gertrude Stein,1898
994,Honoré de Balzac,Gertrude Stein,1898
995,Honoré de Balzac,Gertrude Stein,1898
996,Honoré de Balzac,Gertrude Stein,1897
997,Honoré de Balzac,Gertrude Stein,1897
998,Honoré de Balzac,Gertrude Stein,1897
999,Honoré de Balzac,Gertrude Stein,1897
1000,Honoré de Balzac,Gertrude Stein,1897
1001,Honoré de Balzac,Gertrude Stein,1897
1002,Honoré de Balzac,Gertrude Stein,1897
1003,Honoré de Balzac,Gertrude Stein,1897
1004,Honoré de Balzac,Gertrude Stein,1896
1005,Honoré de Balzac,Gertrude Stein,1897
1006,Honoré de Balzac,Gertrude Stein,1896
1007,Honoré de Balzac,Gertrude Stein,1896
1008,Honoré de Balzac,Gertrude Stein,1896
1009,Honoré de Balzac,Gertrude Stein,1896
1010,Honoré de Balzac,Gertrude Stein,1896
1011,Honoré de Balzac,Gertrude Stein,1896
1012,Honoré de Balzac,Gertrude Stein,1896
1013,Honoré de Balzac,Gertrude Stein,1896
1014,Honoré de Balzac,Gertrude Stein,1896
1015,Honoré de Balzac,Gertrude Stein,1896
1016,Honoré de Balzac,Gertrude Stein,1895
